,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,Regex
446,09/08/2021,10:10,,,40.79293,-73.950005,"(40.79293, -73.950005)",EAST 105 STREET,,,1.0,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Yield Right-of-Way,,,,4456798,Sedan,Bike,,,,09.79293.950005
447,09/11/2021,10:00,,,40.8452,-73.916885,"(40.8452, -73.916885)",CROSS BRONX EXPY,,,1.0,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,,,,,4456410,Motorcycle,,,,,09.8452.916885
448,09/11/2021,7:58,QUEENS,11367.0,40.72609,-73.830154,"(40.72609, -73.830154)",,,70-07     PARK DRIVE EAST,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,4455912,Sedan,Sedan,,,,09.72609.830154
449,09/11/2021,16:25,MANHATTAN,10022.0,40.76092,-73.96704,"(40.76092, -73.96704)",3 AVENUE,EAST 58 STREET,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4455917,Taxi,Box Truck,,,,09.76092.96704
450,05/21/2019,22:50,BROOKLYN,11201.0,40.69754,-73.98312,"(40.69754, -73.98312)",GOLD STREET,CONCORD STREET,,0.0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4136992,�MBU,Taxi,,,,05.69754.98312
451,01/21/2020,15:49,,,,,,BRUCKNER BLVD,�ST 138 STREET,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4277087,Sedan,Station Wagon/Sport Utility Vehicle,,,,01.0.0
452,02/26/2021,14:50,BRONX,10461.0,40.843464,-73.836,"(40.843464, -73.836)",,,2819      MIDDLETOWN ROAD,0.0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4395664,Station Wagon/Sport Utility Vehicle,,,,,02.843464.836
453,03/09/2021,11:00,,,40.692547,-73.990974,"(40.692547, -73.990974)",COURT STREET,JORALEMON STREET,,1.0,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4397513,Pick-up Truck,Sedan,,,,03.692547.990974
454,03/31/2021,22:20,BROOKLYN,11234.0,40.626457,-73.918,"(40.626457, -73.918)",RALPH AVENUE,AVENUE K,,1.0,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,4403773,Sedan,Sedan,,,,03.626457.918
455,04/06/2021,22:58,STATEN ISLAND,10312.0,40.526894,-74.16728,"(40.526894, -74.16728)",BARCLAY AVENUE,HYLAN BOULEVARD,,7.0,0,0,0,0,0,7,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,4405244,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,04.526894.16728
456,04/09/2021,14:45,,,40.840775,-73.87246,"(40.840775, -73.87246)",BRONX RIVER PARKWAY,,,1.0,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4405914,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,04.840775.87246
457,04/14/2021,13:00,,,,,,MAJOR DEEGAN EXPRESSWAY RAMP,,,0.0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4408191,Station Wagon/Sport Utility Vehicle,Box Truck,,,,04.0.0
458,04/14/2021,11:00,,,40.694035,-73.72679,"(40.694035, -73.72679)",CROSS ISLAND PARKWAY,,,1.0,0,0,0,0,0,1,0,Brakes Defective,Unspecified,,,,4407366,Station Wagon/Sport Utility Vehicle,Sedan,,,,04.694035.72679
459,04/16/2021,21:15,,,,,,BRONX RIVER PARKWAY RAMP,,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4408149,Station Wagon/Sport Utility Vehicle,Sedan,,,,04.0.0
460,04/15/2021,13:30,BRONX,10461.0,40.857365,-73.84657,"(40.857365, -73.84657)",,,1400      PELHAM PARKWAY SOUTH,0.0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4407778,Sedan,Ambulance,,,,04.857365.84657
461,04/14/2021,14:40,,,40.698807,-73.91837,"(40.698807, -73.91837)",MYRTLE AVENUE,,,0.0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4407461,Box Truck,Sedan,,,,04.698807.91837
462,04/14/2021,21:43,QUEENS,11429.0,40.71402,-73.74827,"(40.71402, -73.74827)",,,211-20    99 AVENUE,0.0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4407407,Station Wagon/Sport Utility Vehicle,,,,,04.71402.74827
463,04/16/2021,17:40,BRONX,10474.0,40.815,-73.89402,"(40.815, -73.89402)",GARRISON AVENUE,LONGWOOD AVENUE,,0.0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4407900,Sedan,Sedan,,,,04.815.89402
464,04/16/2021,0:50,,,40.55079,-74.20098,"(40.55079, -74.20098)",HUGUENOT AVENUE,,,0.0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,4407760,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,,04.55079.20098
465,04/15/2021,10:30,BROOKLYN,11207.0,40.655903,-73.89817,"(40.655903, -73.89817)",,,319       DE WITT AVENUE,0.0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4407746,Sedan,Station Wagon/Sport Utility Vehicle,,,,04.655903.89817
466,04/16/2021,16:35,BRONX,10475.0,40.890076,-73.819855,"(40.890076, -73.819855)",BOSTON ROAD,ROPES AVENUE,,2.0,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,4408143,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,04.890076.819855
467,04/15/2021,17:20,BROOKLYN,11236.0,40.650402,-73.89422,"(40.650402, -73.89422)",GLENWOOD ROAD,EAST 108 STREET,,1.0,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4407638,Sedan,Van,,,,04.650402.89422
468,04/16/2021,21:20,MANHATTAN,10025.0,40.79335,-73.97275,"(40.79335, -73.97275)",WEST 94 STREET,BROADWAY,,0.0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4407958,Sedan,,,,,04.79335.97275
469,04/16/2021,17:20,MANHATTAN,10012.0,40.72538,-74.00011,"(40.72538, -74.00011)",PRINCE STREET,WOOSTER STREET,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407885,Station Wagon/Sport Utility Vehicle,Sedan,,,,04.72538.00011
470,04/15/2021,14:30,QUEENS,11377.0,40.75184,-73.90358,"(40.75184, -73.90358)",BROADWAY,58 STREET,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4407616,Sedan,Station Wagon/Sport Utility Vehicle,,,,04.75184.90358
471,09/11/2021,22:57,,,40.755516,-73.961105,"(40.755516, -73.961105)",FDR DRIVE,,,2.0,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,4456355,PK,Sedan,,,,09.755516.961105
472,04/16/2021,23:20,BROOKLYN,11226.0,40.649788,-73.9622,"(40.649788, -73.9622)",EAST 19 STREET,CHURCH AVENUE,,3.0,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,4408038,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,04.649788.9622
473,04/16/2021,18:15,BROOKLYN,11221.0,40.686928,-73.920815,"(40.686928, -73.920815)",,,50        HOWARD AVENUE,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4408224,Sedan,Station Wagon/Sport Utility Vehicle,,,,04.686928.920815
474,04/14/2021,13:00,BROOKLYN,11211.0,40.712963,-73.93647,"(40.712963, -73.93647)",,,950       GRAND STREET,0.0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4407392,Pick-up Truck,,,,,04.712963.93647
475,06/30/2021,11:47,QUEENS,11412.0,40.694294,-73.74868,"(40.694294, -73.74868)",203 STREET,118 AVENUE,,0.0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,,,4456603,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,06.694294.74868
476,04/14/2021,20:14,,,40.801285,-73.95394,"(40.801285, -73.95394)",7 AVENUE,,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4407765,Sedan,Sedan,,,,04.801285.95394
477,04/14/2021,15:16,BROOKLYN,11220.0,40.633976,-74.02211,"(40.633976, -74.02211)",,,459       BAY RIDGE AVENUE,1.0,0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,4407821,Sedan,Sedan,,,,04.633976.02211
478,04/15/2021,19:30,,,40.670296,-73.997604,"(40.670296, -73.997604)",GOWANUS EXPY (BQE),,,0.0,0,0,0,0,0,0,0,Unspecified,,,,,4407971,Sedan,,,,,04.670296.997604
479,04/16/2021,13:15,,,40.66423,-73.919106,"(40.66423, -73.919106)",HOWARD AVENUE,BLAKE AVENUE,,0.0,0,0,0,0,0,0,0,View Obstructed/Limited,Driver Inexperience,,,,4408071,Station Wagon/Sport Utility Vehicle,Sedan,,,,04.66423.919106
480,04/14/2021,21:08,BRONX,10451.0,40.817696,-73.922615,"(40.817696, -73.922615)",,,558       MORRIS AVENUE,0.0,0,0,0,0,0,0,0,Steering Failure,Unspecified,,,,4407430,Station Wagon/Sport Utility Vehicle,Sedan,,,,04.817696.922615
481,04/13/2021,20:34,BROOKLYN,11213.0,40.668495,-73.925606,"(40.668495, -73.925606)",EASTERN PARKWAY,BUFFALO AVENUE,,1.0,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4408259,Sedan,,,,,04.668495.925606
482,04/13/2021,14:10,QUEENS,11434.0,40.662476,-73.768326,"(40.662476, -73.768326)",,,146-22    BREWER BOULEVARD,0.0,0,0,0,0,0,0,0,Unspecified,,,,,4407049,Sedan,,,,,04.662476.768326
483,04/14/2021,22:00,,,,,,ROCKAWAY BOULEVARD,225 STREET,,3.0,0,0,0,0,0,3,0,Unspecified,,,,,4408369,Station Wagon/Sport Utility Vehicle,,,,,04.0.0
484,04/15/2021,12:16,BRONX,10460.0,40.841087,-73.86447,"(40.841087, -73.86447)",EAST TREMONT AVENUE,WHITE PLAINS ROAD,,0.0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4407592,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,04.841087.86447
485,04/15/2021,18:15,BROOKLYN,11211.0,40.70955,-73.95887,"(40.70955, -73.95887)",HAVEMEYER STREET,SOUTH 5 STREET,,0.0,0,0,0,0,0,0,0,Unspecified,,,,,4407674,Sedan,,,,,04.70955.95887
486,04/15/2021,19:30,,,40.733376,-73.86665,"(40.733376, -73.86665)",LONG ISLAND EXPRESSWAY,,,1.0,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4407708,Sedan,Sedan,,,,04.733376.86665
487,04/14/2021,21:04,BROOKLYN,11206.0,40.700356,-73.95732,"(40.700356, -73.95732)",,,693       BEDFORD AVENUE,1.0,0,0,0,0,0,1,0,Drugs (illegal),Unspecified,,,,4408396,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,04.700356.95732
488,04/14/2021,1:40,,,40.83801,-73.87329,"(40.83801, -73.87329)",BRONX RIVER PARKWAY,,,0.0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Speed,,,,4407152,Sedan,Sedan,,,,04.83801.87329
489,04/16/2021,18:00,,,40.66584,-73.75551,"(40.66584, -73.75551)",BELT PARKWAY,,,0.0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4407862,Sedan,Station Wagon/Sport Utility Vehicle,,,,04.66584.75551
490,04/14/2021,8:30,,,,,,WHITESTONE EXPRESSWAY,,,0.0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4407435,Sedan,Station Wagon/Sport Utility Vehicle,,,,04.0.0
491,04/15/2021,12:05,,,40.761436,-73.76995,"(40.761436, -73.76995)",BELL BOULEVARD,,,1.0,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4407636,Station Wagon/Sport Utility Vehicle,,,,,04.761436.76995
492,04/16/2021,11:00,QUEENS,11368.0,40.74958,-73.86541,"(40.74958, -73.86541)",,,100-10    ROOSEVELT AVENUE,1.0,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,4407792,Station Wagon/Sport Utility Vehicle,Bike,,,,04.74958.86541
493,04/16/2021,17:00,QUEENS,11366.0,40.73197,-73.78651,"(40.73197, -73.78651)",73 AVENUE,184 STREET,,5.0,0,0,0,0,0,5,0,Traffic Control Disregarded,Unspecified,,,,4407853,Sedan,Station Wagon/Sport Utility Vehicle,,,,04.73197.78651
494,04/16/2021,12:00,,,40.76249,-73.839584,"(40.76249, -73.839584)",VAN WYCK EXPWY,,,0.0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4408205,Box Truck,Dump,,,,04.76249.839584
495,04/16/2021,20:27,,,40.668507,-73.779625,"(40.668507, -73.779625)",140 AVENUE,155 STREET,,0.0,0,0,0,0,0,0,0,Unspecified,,,,,4407945,Sedan,,,,,04.668507.779625
496,04/15/2021,18:25,BROOKLYN,11203.0,40.638268,-73.93187,"(40.638268, -73.93187)",,,1411      SCHENECTADY AVENUE,0.0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4408118,Sedan,Station Wagon/Sport Utility Vehicle,,,,04.638268.93187
497,04/12/2021,16:08,BROOKLYN,11221.0,40.696735,-73.93481,"(40.696735, -73.93481)",BROADWAY,STUYVESANT AVENUE,,1.0,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4408242,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,04.696735.93481
498,04/14/2021,11:55,,,40.870823,-73.8721,"(40.870823, -73.8721)",BRONX RIVER PARKWAY,,,0.0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4407563,Sedan,,,,,04.870823.8721
499,04/14/2021,1:30,,,40.574867,-74.00069,"(40.574867, -74.00069)",WEST 35 STREET,,,0.0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4408098,Sedan,Sedan,,,,04.574867.00069
